state,party,pct,end_date,winner,closest_race
Hawaii,REP,26.6,2024-04-21,Donald Trump,0
Louisiana,REP,51.2,2024-04-21,Donald Trump,0.20000000000000284
Louisiana,REP,51,2022-09-07,Donald Trump,0.20000000000000284
Idaho,REP,53.8,2024-04-21,Donald Trump,0.7000000000000028
Idaho,REP,54.5,2023-10-04,Donald Trump,0.7000000000000028
Alabama,REP,55.6,2024-04-21,Donald Trump,1.3999999999999986
Alabama,REP,57,2023-08-26,Donald Trump,1.3999999999999986
Mississippi,REP,50,2024-04-21,Donald Trump,4
Mississippi,REP,54,2022-09-07,Donald Trump,4
Kentucky,REP,51.5,2024-04-21,Donald Trump,5.5
Kentucky,REP,54.6,2023-10-03,Donald Trump,5.5
Kentucky,REP,55,2023-08-10,Donald Trump,5.5
Kentucky,REP,57,2023-05-19,Donald Trump,5.5
Illinois,REP,36.5,2024-04-21,Donald Trump,8.299999999999997
Illinois,REP,33.7,2023-10-04,Donald Trump,8.299999999999997
Illinois,REP,37.1,2022-10-24,Donald Trump,8.299999999999997
Illinois,REP,42,2022-10-11,Donald Trump,8.299999999999997
Illinois,REP,42,2022-10-11,Donald Trump,8.299999999999997
Illinois,REP,38.3,2022-09-23,Donald Trump,8.299999999999997
Kansas,DEM,39.4,2024-10-16,Donald Trump,12.600000000000001
Kansas,REP,49.9,2024-10-16,Donald Trump,12.600000000000001
Kansas,DEM,43.2,2024-10-16,Donald Trump,12.600000000000001
Kansas,REP,48.2,2024-10-16,Donald Trump,12.600000000000001
Kansas,REP,43.8,2024-04-21,Donald Trump,12.600000000000001
Kansas,REP,47,2023-10-04,Donald Trump,12.600000000000001
Kansas,REP,50.4,2022-10-29,Donald Trump,12.600000000000001
Kansas,REP,51.5,2022-09-18,Donald Trump,12.600000000000001
Kansas,REP,52,2022-09-07,Donald Trump,12.600000000000001
South Carolina,DEM,42,2024-10-22,Donald Trump,13.100000000000001
South Carolina,REP,55.1,2024-10-22,Donald Trump,13.100000000000001
South Carolina,DEM,42,2024-09-29,Donald Trump,13.100000000000001
South Carolina,REP,51.6,2024-09-29,Donald Trump,13.100000000000001
South Carolina,REP,47,2024-04-21,Donald Trump,13.100000000000001
South Carolina,REP,50.6,2024-02-16,Donald Trump,13.100000000000001
South Carolina,REP,50,2024-02-10,Donald Trump,13.100000000000001
South Carolina,REP,51,2022-09-07,Donald Trump,13.100000000000001
South Carolina,REP,46,2022-08-25,Donald Trump,13.100000000000001
North Carolina,DEM,48.5,2024-10-29,Donald Trump,14.899999999999999
North Carolina,REP,48.4,2024-10-29,Donald Trump,14.899999999999999
North Carolina,DEM,48.9,2024-10-29,Donald Trump,14.899999999999999
North Carolina,REP,48.4,2024-10-29,Donald Trump,14.899999999999999
North Carolina,DEM,46.2,2024-10-28,Donald Trump,14.899999999999999
North Carolina,REP,49.4,2024-10-28,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-10-27,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-10-27,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-10-26,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-10-26,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-10-25,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-10-25,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-10-25,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-10-25,Donald Trump,14.899999999999999
North Carolina,DEM,48.2,2024-10-22,Donald Trump,14.899999999999999
North Carolina,REP,50.2,2024-10-22,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-10-22,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-10-22,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-10-22,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-10-22,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-10-22,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-10-22,Donald Trump,14.899999999999999
North Carolina,DEM,46.8,2024-10-20,Donald Trump,14.899999999999999
North Carolina,REP,48.7,2024-10-20,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-10-20,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-10-20,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-10-20,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-10-20,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-10-20,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-10-20,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-10-20,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-10-20,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-10-20,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-10-20,Donald Trump,14.899999999999999
North Carolina,DEM,45,2024-10-18,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-10-18,Donald Trump,14.899999999999999
North Carolina,DEM,49.5,2024-10-17,Donald Trump,14.899999999999999
North Carolina,REP,48.8,2024-10-17,Donald Trump,14.899999999999999
North Carolina,DEM,50.5,2024-10-17,Donald Trump,14.899999999999999
North Carolina,REP,48.8,2024-10-17,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-10-17,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-10-17,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-10-15,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-10-15,Donald Trump,14.899999999999999
North Carolina,DEM,45,2024-10-15,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-10-15,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-10-15,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-10-15,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-10-14,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-10-14,Donald Trump,14.899999999999999
North Carolina,DEM,46.6,2024-10-14,Donald Trump,14.899999999999999
North Carolina,REP,47.2,2024-10-14,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-10-14,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-10-14,Donald Trump,14.899999999999999
North Carolina,DEM,50,2024-10-14,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-10-14,Donald Trump,14.899999999999999
North Carolina,DEM,44.6,2024-10-13,Donald Trump,14.899999999999999
North Carolina,REP,46.5,2024-10-13,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-10-08,Donald Trump,14.899999999999999
North Carolina,REP,49.9,2024-10-08,Donald Trump,14.899999999999999
North Carolina,DEM,45,2024-10-02,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-10-02,Donald Trump,14.899999999999999
North Carolina,DEM,49.3,2024-09-30,Donald Trump,14.899999999999999
North Carolina,REP,49.5,2024-09-30,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-09-29,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-09-29,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-09-29,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-09-29,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-09-29,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-09-29,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-09-29,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-09-29,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-09-29,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-09-29,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-09-29,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-09-29,Donald Trump,14.899999999999999
North Carolina,DEM,49.1,2024-09-28,Donald Trump,14.899999999999999
North Carolina,REP,49.9,2024-09-28,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-09-27,Donald Trump,14.899999999999999
North Carolina,REP,51,2024-09-27,Donald Trump,14.899999999999999
North Carolina,DEM,47.1,2024-09-26,Donald Trump,14.899999999999999
North Carolina,REP,49.4,2024-09-26,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-09-25,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-09-25,Donald Trump,14.899999999999999
North Carolina,DEM,50.8,2024-09-25,Donald Trump,14.899999999999999
North Carolina,REP,47.3,2024-09-25,Donald Trump,14.899999999999999
North Carolina,DEM,50.5,2024-09-25,Donald Trump,14.899999999999999
North Carolina,REP,48.1,2024-09-25,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-09-25,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-09-25,Donald Trump,14.899999999999999
North Carolina,DEM,50,2024-09-25,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-09-25,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-09-25,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-09-25,Donald Trump,14.899999999999999
North Carolina,DEM,50,2024-09-25,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-09-25,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-09-24,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-09-24,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-09-24,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-09-24,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-09-24,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-09-24,Donald Trump,14.899999999999999
North Carolina,DEM,50,2024-09-24,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-09-24,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-09-24,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-09-24,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-09-24,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-09-24,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-09-21,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-09-21,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-09-21,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-09-21,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-09-21,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-09-21,Donald Trump,14.899999999999999
North Carolina,DEM,45,2024-09-21,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-09-21,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-09-20,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-09-20,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-09-19,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-09-19,Donald Trump,14.899999999999999
North Carolina,DEM,44.9,2024-09-18,Donald Trump,14.899999999999999
North Carolina,REP,48.5,2024-09-18,Donald Trump,14.899999999999999
North Carolina,DEM,49.7,2024-09-18,Donald Trump,14.899999999999999
North Carolina,REP,49.3,2024-09-18,Donald Trump,14.899999999999999
North Carolina,DEM,49.33,2024-09-18,Donald Trump,14.899999999999999
North Carolina,REP,47.16,2024-09-18,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-09-17,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-09-17,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-09-17,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-09-17,Donald Trump,14.899999999999999
North Carolina,DEM,45.3,2024-09-16,Donald Trump,14.899999999999999
North Carolina,REP,45.6,2024-09-16,Donald Trump,14.899999999999999
North Carolina,DEM,45.9,2024-09-13,Donald Trump,14.899999999999999
North Carolina,REP,48.9,2024-09-13,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-09-13,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-09-13,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-09-12,Donald Trump,14.899999999999999
North Carolina,REP,48.4,2024-09-12,Donald Trump,14.899999999999999
North Carolina,DEM,45,2024-09-09,Donald Trump,14.899999999999999
North Carolina,REP,44,2024-09-09,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-09-08,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-09-08,Donald Trump,14.899999999999999
North Carolina,DEM,50,2024-09-08,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-09-08,Donald Trump,14.899999999999999
North Carolina,DEM,48.22,2024-09-08,Donald Trump,14.899999999999999
North Carolina,REP,47.82,2024-09-08,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-09-07,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-09-07,Donald Trump,14.899999999999999
North Carolina,DEM,47.5,2024-09-03,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-09-03,Donald Trump,14.899999999999999
North Carolina,DEM,48.4,2024-08-31,Donald Trump,14.899999999999999
North Carolina,REP,49.2,2024-08-31,Donald Trump,14.899999999999999
North Carolina,DEM,46.9,2024-08-28,Donald Trump,14.899999999999999
North Carolina,REP,47.6,2024-08-28,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-08-28,Donald Trump,14.899999999999999
North Carolina,REP,49.9,2024-08-28,Donald Trump,14.899999999999999
North Carolina,DEM,44,2024-08-28,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-08-28,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-08-26,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-08-26,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-08-26,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-08-26,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-08-26,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-08-26,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-08-26,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-08-26,Donald Trump,14.899999999999999
North Carolina,DEM,48,2024-08-26,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-08-26,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-08-26,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-08-26,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-08-21,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-08-21,Donald Trump,14.899999999999999
North Carolina,DEM,47,2024-08-21,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-08-21,Donald Trump,14.899999999999999
North Carolina,DEM,47.2,2024-08-20,Donald Trump,14.899999999999999
North Carolina,REP,47.4,2024-08-20,Donald Trump,14.899999999999999
North Carolina,DEM,46.5,2024-08-20,Donald Trump,14.899999999999999
North Carolina,REP,45.1,2024-08-20,Donald Trump,14.899999999999999
North Carolina,DEM,44,2024-08-15,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-08-15,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-08-14,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-08-14,Donald Trump,14.899999999999999
North Carolina,DEM,49,2024-08-14,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-08-14,Donald Trump,14.899999999999999
North Carolina,DEM,45,2024-08-14,Donald Trump,14.899999999999999
North Carolina,REP,42,2024-08-14,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-08-14,Donald Trump,14.899999999999999
North Carolina,REP,44,2024-08-14,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-08-09,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-08-09,Donald Trump,14.899999999999999
North Carolina,DEM,45.2,2024-08-08,Donald Trump,14.899999999999999
North Carolina,REP,48.9,2024-08-08,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-08-08,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-08-08,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-08-08,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-08-08,Donald Trump,14.899999999999999
North Carolina,DEM,44.1,2024-08-05,Donald Trump,14.899999999999999
North Carolina,REP,47.2,2024-08-05,Donald Trump,14.899999999999999
North Carolina,DEM,41,2024-08-03,Donald Trump,14.899999999999999
North Carolina,REP,44,2024-08-03,Donald Trump,14.899999999999999
North Carolina,DEM,44,2024-07-28,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-07-28,Donald Trump,14.899999999999999
North Carolina,DEM,46,2024-07-28,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-07-28,Donald Trump,14.899999999999999
North Carolina,DEM,43,2024-07-24,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-07-24,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-07-20,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-07-20,Donald Trump,14.899999999999999
North Carolina,DEM,44,2024-07-20,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-07-20,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-07-20,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-07-18,Donald Trump,14.899999999999999
North Carolina,REP,47.7,2024-07-16,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-07-16,Donald Trump,14.899999999999999
North Carolina,REP,44,2024-07-10,Donald Trump,14.899999999999999
North Carolina,REP,47,2024-07-08,Donald Trump,14.899999999999999
North Carolina,REP,43,2024-07-08,Donald Trump,14.899999999999999
North Carolina,REP,42,2024-07-04,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-07-04,Donald Trump,14.899999999999999
North Carolina,REP,43,2024-06-11,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-06-11,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-06-11,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-06-03,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-06-02,Donald Trump,14.899999999999999
North Carolina,REP,44,2024-06-02,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-05-18,Donald Trump,14.899999999999999
North Carolina,REP,41,2024-05-18,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-05-12,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-05-12,Donald Trump,14.899999999999999
North Carolina,DEM,40,2024-05-12,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-05-12,Donald Trump,14.899999999999999
North Carolina,REP,43,2024-05-09,Donald Trump,14.899999999999999
North Carolina,REP,44,2024-05-09,Donald Trump,14.899999999999999
North Carolina,REP,42.6,2024-05-05,Donald Trump,14.899999999999999
North Carolina,REP,44,2024-05-04,Donald Trump,14.899999999999999
North Carolina,REP,51.9,2024-04-29,Donald Trump,14.899999999999999
North Carolina,REP,46.3,2024-04-29,Donald Trump,14.899999999999999
North Carolina,REP,40,2024-04-28,Donald Trump,14.899999999999999
North Carolina,REP,44.6,2024-04-21,Donald Trump,14.899999999999999
North Carolina,REP,41,2024-04-17,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-04-14,Donald Trump,14.899999999999999
North Carolina,REP,51,2024-04-14,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-04-13,Donald Trump,14.899999999999999
North Carolina,REP,43.3,2024-04-08,Donald Trump,14.899999999999999
North Carolina,REP,48,2024-04-08,Donald Trump,14.899999999999999
North Carolina,REP,41,2024-04-08,Donald Trump,14.899999999999999
North Carolina,REP,43,2024-03-30,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-03-30,Donald Trump,14.899999999999999
North Carolina,REP,46.9,2024-03-20,Donald Trump,14.899999999999999
North Carolina,REP,43,2024-03-17,Donald Trump,14.899999999999999
North Carolina,REP,51,2024-03-14,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-03-14,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-03-12,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-03-12,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-03-09,Donald Trump,14.899999999999999
North Carolina,REP,45.2,2024-03-07,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-02-18,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-02-18,Donald Trump,14.899999999999999
North Carolina,REP,46.6,2024-02-16,Donald Trump,14.899999999999999
North Carolina,REP,45.9,2024-02-16,Donald Trump,14.899999999999999
North Carolina,DEM,40.7,2024-02-16,Donald Trump,14.899999999999999
North Carolina,REP,49.9,2024-02-16,Donald Trump,14.899999999999999
North Carolina,REP,49.2,2024-02-16,Donald Trump,14.899999999999999
North Carolina,REP,46.5,2024-02-12,Donald Trump,14.899999999999999
North Carolina,REP,50,2024-02-12,Donald Trump,14.899999999999999
North Carolina,REP,46,2024-02-12,Donald Trump,14.899999999999999
North Carolina,REP,39,2024-02-04,Donald Trump,14.899999999999999
North Carolina,REP,44,2024-01-31,Donald Trump,14.899999999999999
North Carolina,REP,45,2024-01-21,Donald Trump,14.899999999999999
North Carolina,REP,49,2024-01-21,Donald Trump,14.899999999999999
North Carolina,REP,37,2023-12-30,Donald Trump,14.899999999999999
North Carolina,REP,45,2023-12-06,Donald Trump,14.899999999999999
North Carolina,REP,49,2023-12-06,Donald Trump,14.899999999999999
North Carolina,REP,44,2023-11-29,Donald Trump,14.899999999999999
North Carolina,REP,48,2023-11-07,Donald Trump,14.899999999999999
North Carolina,REP,42,2023-11-07,Donald Trump,14.899999999999999
North Carolina,REP,39,2023-11-05,Donald Trump,14.899999999999999
North Carolina,REP,47,2023-10-10,Donald Trump,14.899999999999999
North Carolina,REP,43,2023-10-08,Donald Trump,14.899999999999999
North Carolina,REP,41,2023-10-08,Donald Trump,14.899999999999999
North Carolina,REP,46,2023-09-05,Donald Trump,14.899999999999999
North Carolina,REP,43.4,2023-03-27,Donald Trump,14.899999999999999
North Carolina,REP,50.6,2022-10-29,Donald Trump,14.899999999999999
North Carolina,REP,44,2022-10-08,Donald Trump,14.899999999999999
North Carolina,REP,43,2022-10-02,Donald Trump,14.899999999999999
North Carolina,REP,47,2022-09-16,Donald Trump,14.899999999999999
North Carolina,REP,46.1,2022-09-10,Donald Trump,14.899999999999999
North Carolina,REP,45,2022-08-06,Donald Trump,14.899999999999999
North Carolina,REP,46.4,2022-05-20,Donald Trump,14.899999999999999
Wyoming,REP,52.6,2024-04-21,Donald Trump,14.999999999999993
Wyoming,REP,67.6,2023-10-04,Donald Trump,14.999999999999993
Nevada,DEM,47.5,2024-10-29,Kamala Harris,15
Nevada,REP,48.4,2024-10-29,Kamala Harris,15
Nevada,DEM,47.6,2024-10-29,Kamala Harris,15
Nevada,REP,48.5,2024-10-29,Kamala Harris,15
Nevada,DEM,47.8,2024-10-28,Kamala Harris,15
Nevada,REP,47.6,2024-10-28,Kamala Harris,15
Nevada,DEM,47,2024-10-27,Kamala Harris,15
Nevada,REP,47,2024-10-27,Kamala Harris,15
Nevada,DEM,47,2024-10-26,Kamala Harris,15
Nevada,REP,48,2024-10-26,Kamala Harris,15
Nevada,DEM,53,2024-10-25,Kamala Harris,15
Nevada,REP,44,2024-10-25,Kamala Harris,15
Nevada,DEM,51,2024-10-25,Kamala Harris,15
Nevada,REP,47,2024-10-25,Kamala Harris,15
Nevada,DEM,46,2024-10-22,Kamala Harris,15
Nevada,REP,47,2024-10-22,Kamala Harris,15
Nevada,DEM,47,2024-10-22,Kamala Harris,15
Nevada,REP,50,2024-10-22,Kamala Harris,15
Nevada,DEM,47.7,2024-10-20,Kamala Harris,15
Nevada,REP,47.9,2024-10-20,Kamala Harris,15
Nevada,DEM,48,2024-10-20,Kamala Harris,15
Nevada,REP,47,2024-10-20,Kamala Harris,15
Nevada,DEM,49,2024-10-20,Kamala Harris,15
Nevada,REP,48,2024-10-20,Kamala Harris,15
Nevada,DEM,48,2024-10-20,Kamala Harris,15
Nevada,REP,48,2024-10-20,Kamala Harris,15
Nevada,DEM,49,2024-10-20,Kamala Harris,15
Nevada,REP,48,2024-10-20,Kamala Harris,15
Nevada,DEM,46,2024-10-18,Kamala Harris,15
Nevada,REP,47,2024-10-18,Kamala Harris,15
Nevada,DEM,48.1,2024-10-17,Kamala Harris,15
Nevada,REP,48.4,2024-10-17,Kamala Harris,15
Nevada,DEM,48.4,2024-10-17,Kamala Harris,15
Nevada,REP,48.3,2024-10-17,Kamala Harris,15
Nevada,DEM,46,2024-10-15,Kamala Harris,15
Nevada,REP,47,2024-10-15,Kamala Harris,15
Nevada,DEM,47,2024-10-15,Kamala Harris,15
Nevada,REP,49,2024-10-15,Kamala Harris,15
Nevada,DEM,49,2024-10-15,Kamala Harris,15
Nevada,REP,45,2024-10-15,Kamala Harris,15
Nevada,DEM,47,2024-10-15,Kamala Harris,15
Nevada,REP,44,2024-10-15,Kamala Harris,15
Nevada,DEM,48,2024-10-15,Kamala Harris,15
Nevada,REP,48,2024-10-15,Kamala Harris,15
Nevada,DEM,47,2024-10-14,Kamala Harris,15
Nevada,REP,47,2024-10-14,Kamala Harris,15
Nevada,DEM,45.6,2024-10-13,Kamala Harris,15
Nevada,REP,44.8,2024-10-13,Kamala Harris,15
Nevada,DEM,49.2,2024-10-08,Kamala Harris,15
Nevada,REP,48.1,2024-10-08,Kamala Harris,15
Nevada,DEM,49,2024-10-03,Kamala Harris,15
Nevada,REP,49,2024-10-03,Kamala Harris,15
Nevada,DEM,48,2024-10-02,Kamala Harris,15
Nevada,REP,47,2024-10-02,Kamala Harris,15
Nevada,DEM,45,2024-10-02,Kamala Harris,15
Nevada,REP,47,2024-10-02,Kamala Harris,15
Nevada,DEM,48.4,2024-09-30,Kamala Harris,15
Nevada,REP,49.3,2024-09-30,Kamala Harris,15
Nevada,DEM,48,2024-09-25,Kamala Harris,15
Nevada,REP,43.9,2024-09-25,Kamala Harris,15
Nevada,DEM,49.2,2024-09-25,Kamala Harris,15
Nevada,REP,47.9,2024-09-25,Kamala Harris,15
Nevada,DEM,47.6,2024-09-25,Kamala Harris,15
Nevada,REP,43.3,2024-09-25,Kamala Harris,15
Nevada,DEM,49.7,2024-09-25,Kamala Harris,15
Nevada,REP,48.5,2024-09-25,Kamala Harris,15
Nevada,DEM,50.6,2024-09-25,Kamala Harris,15
Nevada,REP,47.7,2024-09-25,Kamala Harris,15
Nevada,DEM,50.5,2024-09-25,Kamala Harris,15
Nevada,REP,47.7,2024-09-25,Kamala Harris,15
Nevada,DEM,46,2024-09-25,Kamala Harris,15
Nevada,REP,44,2024-09-25,Kamala Harris,15
Nevada,DEM,49,2024-09-25,Kamala Harris,15
Nevada,REP,45,2024-09-25,Kamala Harris,15
Nevada,DEM,50,2024-09-25,Kamala Harris,15
Nevada,REP,44,2024-09-25,Kamala Harris,15
Nevada,DEM,52,2024-09-25,Kamala Harris,15
Nevada,REP,45,2024-09-25,Kamala Harris,15
Nevada,DEM,48,2024-09-20,Kamala Harris,15
Nevada,REP,49,2024-09-20,Kamala Harris,15
Nevada,DEM,45,2024-09-19,Kamala Harris,15
Nevada,REP,45,2024-09-19,Kamala Harris,15
Nevada,DEM,47,2024-09-19,Kamala Harris,15
Nevada,REP,44,2024-09-19,Kamala Harris,15
Nevada,DEM,48.8,2024-09-18,Kamala Harris,15
Nevada,REP,49,2024-09-18,Kamala Harris,15
Nevada,DEM,50.87,2024-09-18,Kamala Harris,15
Nevada,REP,46.53,2024-09-18,Kamala Harris,15
Nevada,DEM,48,2024-09-16,Kamala Harris,15
Nevada,REP,47,2024-09-16,Kamala Harris,15
Nevada,DEM,48,2024-09-16,Kamala Harris,15
Nevada,REP,45,2024-09-16,Kamala Harris,15
Nevada,DEM,47,2024-09-16,Kamala Harris,15
Nevada,REP,47,2024-09-16,Kamala Harris,15
Nevada,DEM,46,2024-09-16,Kamala Harris,15
Nevada,REP,43,2024-09-16,Kamala Harris,15
Nevada,DEM,45.3,2024-09-13,Kamala Harris,15
Nevada,REP,43.5,2024-09-13,Kamala Harris,15
Nevada,DEM,45,2024-09-09,Kamala Harris,15
Nevada,REP,46,2024-09-09,Kamala Harris,15
Nevada,DEM,47.58,2024-09-08,Kamala Harris,15
Nevada,REP,48.45,2024-09-08,Kamala Harris,15
